# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 33K of event 'task-clock'
# Event count (approx.): 33797000000
#
# Children      Self  Command  Shared Object      Symbol                                                         
# ........  ........  .......  .................  ...............................................................
#
     0.03%     0.00%  main     [unknown]          [k] 0x7ed610a3ec1e5535
     0.03%     0.00%  main     [unknown]          [k] 0x0000000000000017
     0.03%     0.00%  main     libc.so.6          [.] __memset_evex_unaligned_erms
     0.03%     0.00%  main     [kernel.kallsyms]  [k] __filemap_get_folio
     0.02%     0.02%  main     [kernel.kallsyms]  [k] sync_regs
     0.02%     0.02%  main     [kernel.kallsyms]  [k] perf_adjust_freq_unthr_context
     0.02%     0.02%  main     [kernel.kallsyms]  [k] copyin
     0.02%     0.00%  main     [kernel.kallsyms]  [k] copy_page_from_iter_atomic
     0.02%     0.00%  main     [kernel.kallsyms]  [k] filemap_add_folio
     0.02%     0.00%  main     [kernel.kallsyms]  [k] __filemap_add_folio
     0.02%     0.00%  main     [kernel.kallsyms]  [k] task_tick_fair
     0.02%     0.02%  main     [kernel.kallsyms]  [k] timerqueue_add
     0.02%     0.00%  main     [kernel.kallsyms]  [k] enqueue_hrtimer
     0.02%     0.00%  main     [kernel.kallsyms]  [k] __get_user_nocheck_8
     0.01%     0.00%  main     [kernel.kallsyms]  [k] account_process_tick
     0.01%     0.00%  main     [kernel.kallsyms]  [k] perf_output_sample
     0.01%     0.01%  main     [kernel.kallsyms]  [k] __count_memcg_events
     0.01%     0.00%  main     [kernel.kallsyms]  [k] kernelmode_fixup_or_oops
     0.01%     0.00%  main     [kernel.kallsyms]  [k] bad_area_nosemaphore
     0.01%     0.00%  main     [kernel.kallsyms]  [k] __bad_area_nosemaphore
     0.01%     0.01%  main     [kernel.kallsyms]  [k] cpuacct_charge
     0.01%     0.00%  main     [kernel.kallsyms]  [k] update_curr
     0.01%     0.00%  main     [kernel.kallsyms]  [k] __vm_munmap
     0.01%     0.00%  main     [kernel.kallsyms]  [k] do_vmi_munmap
     0.01%     0.00%  main     [kernel.kallsyms]  [k] do_vmi_align_munmap
     0.01%     0.00%  main     [kernel.kallsyms]  [k] __remove_hrtimer
     0.01%     0.00%  main     [kernel.kallsyms]  [k] perf_output_copy
     0.01%     0.00%  main     [kernel.kallsyms]  [k] account_user_time
     0.01%     0.00%  main     [kernel.kallsyms]  [k] tick_do_update_jiffies64
     0.01%     0.01%  main     [kernel.kallsyms]  [k] __memcpy
     0.01%     0.00%  main     libc.so.6          [.] __munmap
     0.01%     0.00%  main     [kernel.kallsyms]  [k] __x64_sys_munmap
     0.01%     0.00%  main     [kernel.kallsyms]  [k] unmap_region
     0.01%     0.00%  main     [kernel.kallsyms]  [k] timekeeping_advance
     0.01%     0.00%  main     [kernel.kallsyms]  [k] tick_sched_do_timer
     0.01%     0.00%  main     [kernel.kallsyms]  [k] update_wall_time
     0.01%     0.01%  main     [kernel.kallsyms]  [k] __raw_spin_lock_irqsave
     0.01%     0.00%  main     [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.01%     0.00%  main     [kernel.kallsyms]  [k] unmap_vmas
     0.01%     0.00%  main     [kernel.kallsyms]  [k] zap_pte_range
     0.01%     0.00%  main     [kernel.kallsyms]  [k] unmap_single_vma
     0.01%     0.00%  main     [kernel.kallsyms]  [k] unmap_page_range
     0.01%     0.00%  main     [kernel.kallsyms]  [k] zap_pmd_range.isra.0
     0.01%     0.01%  main     [kernel.kallsyms]  [k] cgroup_rstat_updated
     0.01%     0.01%  main     [kernel.kallsyms]  [k] search_extable
     0.01%     0.00%  main     [kernel.kallsyms]  [k] fixup_exception
     0.01%     0.00%  main     [kernel.kallsyms]  [k] __alloc_pages
     0.01%     0.01%  main     [kernel.kallsyms]  [k] perf_output_begin_forward
     0.01%     0.01%  main     [kernel.kallsyms]  [k] __cgroup_account_cputime_field
     0.01%     0.01%  main     [kernel.kallsyms]  [k] get_mem_cgroup_from_mm
     0.01%     0.01%  main     [kernel.kallsyms]  [k] __task_pid_nr_ns
     0.01%     0.00%  main     [kernel.kallsyms]  [k] __perf_event_header__init_id
     0.01%     0.00%  main     [kernel.kallsyms]  [k] irq_exit_rcu
     0.01%     0.00%  main     [kernel.kallsyms]  [k] get_page_from_freelist
     0.01%     0.00%  main     [kernel.kallsyms]  [k] raw_notifier_call_chain
     0.01%     0.00%  main     libc.so.6          [.] __close_nocancel
     0.01%     0.00%  main     [kernel.kallsyms]  [k] syscall_exit_to_user_mode
     0.01%     0.00%  main     [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.01%     0.00%  main     [kernel.kallsyms]  [k] exit_to_user_mode_loop
     0.01%     0.00%  main     [kernel.kallsyms]  [k] task_work_run
     0.01%     0.00%  main     [kernel.kallsyms]  [k] ____fput
     0.01%     0.00%  main     [kernel.kallsyms]  [k] __fput
     0.01%     0.00%  main     [kernel.kallsyms]  [k] ext4_release_file
     0.01%     0.00%  main     [kernel.kallsyms]  [k] ext4_alloc_da_blocks
     0.01%     0.00%  main     [kernel.kallsyms]  [k] filemap_flush
     0.01%     0.00%  main     [kernel.kallsyms]  [k] __filemap_fdatawrite_range
     0.01%     0.00%  main     [kernel.kallsyms]  [k] filemap_fdatawrite_wbc
     0.01%     0.00%  main     [kernel.kallsyms]  [k] do_writepages
     0.01%     0.00%  main     [kernel.kallsyms]  [k] ext4_writepages
     0.01%     0.00%  main     [kernel.kallsyms]  [k] ext4_do_writepages
     0.01%     0.00%  main     [kernel.kallsyms]  [k] tlb_batch_pages_flush
     0.01%     0.00%  main     [kernel.kallsyms]  [k] tlb_flush_mmu
     0.01%     0.01%  main     [kernel.kallsyms]  [k] __rcu_read_unlock
     0.01%     0.01%  main     [kernel.kallsyms]  [k] native_read_msr
     0.01%     0.00%  main     [kernel.kallsyms]  [k] arch_scale_freq_tick
     0.01%     0.00%  main     [kernel.kallsyms]  [k] __irq_exit_rcu
     0.01%     0.01%  main     [kernel.kallsyms]  [k] get_callchain_entry
     0.01%     0.01%  main     [kernel.kallsyms]  [k] timerqueue_del
     0.01%     0.00%  main     [kernel.kallsyms]  [k] rmqueue
     0.01%     0.01%  main     [kernel.kallsyms]  [k] notifier_call_chain
     0.01%     0.00%  main     [kernel.kallsyms]  [k] timekeeping_update
     0.01%     0.00%  main     [kernel.kallsyms]  [k] free_pages_and_swap_cache
     0.01%     0.01%  main     [kernel.kallsyms]  [k] __rcu_read_lock
     0.01%     0.00%  main     [kernel.kallsyms]  [k] mpage_map_and_submit_extent
     0.01%     0.00%  main     [kernel.kallsyms]  [k] mpage_map_and_submit_buffers
     0.01%     0.00%  main     [kernel.kallsyms]  [k] alloc_pages
     0.00%     0.00%  main     [kernel.kallsyms]  [k] vma_alloc_folio
     0.00%     0.00%  main     [kernel.kallsyms]  [k] __folio_alloc
     0.00%     0.00%  main     [kernel.kallsyms]  [k] release_pages
     0.00%     0.00%  main     [kernel.kallsyms]  [k] consume_stock
     0.00%     0.00%  main     [kernel.kallsyms]  [k] ext4_block_write_begin
     0.00%     0.00%  main     [kernel.kallsyms]  [k] filemap_alloc_folio
     0.00%     0.00%  main     [kernel.kallsyms]  [k] folio_alloc
     0.00%     0.00%  main     [kernel.kallsyms]  [k] ext4_da_write_end
     0.00%     0.00%  main     [kernel.kallsyms]  [k] generic_write_end
     0.00%     0.00%  main     [kernel.kallsyms]  [k] rmqueue_bulk
     0.00%     0.00%  main     [kernel.kallsyms]  [k] __rmqueue_pcplist
     0.00%     0.00%  main     [kernel.kallsyms]  [k] asm_common_interrupt
     0.00%     0.00%  main     [kernel.kallsyms]  [k] common_interrupt
     0.00%     0.00%  main     [kernel.kallsyms]  [k] folio_create_empty_buffers
     0.00%     0.00%  main     [kernel.kallsyms]  [k] create_empty_buffers
     0.00%     0.00%  main     [kernel.kallsyms]  [k] __block_commit_write.constprop.0
     0.00%     0.00%  main     [kernel.kallsyms]  [k] block_write_end
     0.00%     0.00%  main     [kernel.kallsyms]  [k] cgroup_rstat_flush_locked
     0.00%     0.00%  main     [kernel.kallsyms]  [k] balance_dirty_pages_ratelimited
     0.00%     0.00%  main     [kernel.kallsyms]  [k] balance_dirty_pages_ratelimited_flags
     0.00%     0.00%  main     [kernel.kallsyms]  [k] balance_dirty_pages
     0.00%     0.00%  main     [kernel.kallsyms]  [k] mem_cgroup_wb_stats
     0.00%     0.00%  main     [kernel.kallsyms]  [k] do_flush_stats
     0.00%     0.00%  main     [kernel.kallsyms]  [k] cgroup_rstat_flush
     0.00%     0.00%  main     [kernel.kallsyms]  [k] page_remove_rmap
     0.00%     0.00%  main     [kernel.kallsyms]  [k] free_unref_page_list
     0.00%     0.00%  main     [kernel.kallsyms]  [k] update_cfs_group
     0.00%     0.00%  main     [kernel.kallsyms]  [k] cmp_ex_search
     0.00%     0.00%  main     [kernel.kallsyms]  [k] search_exception_tables
     0.00%     0.00%  main     [kernel.kallsyms]  [k] x86_pmu_disable
     0.00%     0.00%  main     [kernel.kallsyms]  [k] task_clock_event_read
     0.00%     0.00%  main     [kernel.kallsyms]  [k] acct_account_cputime
     0.00%     0.00%  main     [kernel.kallsyms]  [k] rb_erase
     0.00%     0.00%  main     [kernel.kallsyms]  [k] __get_user_handle_exception
     0.00%     0.00%  main     [kernel.kallsyms]  [k] __hrtimer_next_event_base
     0.00%     0.00%  main     [kernel.kallsyms]  [k] hrtimer_update_next_event
     0.00%     0.00%  main     [kernel.kallsyms]  [k] read_tsc
     0.00%     0.00%  main     [kernel.kallsyms]  [k] _raw_spin_lock
     0.00%     0.00%  main     [kernel.kallsyms]  [k] sg_pool_free
     0.00%     0.00%  main     [kernel.kallsyms]  [k] __do_softirq
     0.00%     0.00%  main     [kernel.kallsyms]  [k] blk_done_softirq
     0.00%     0.00%  main     [kernel.kallsyms]  [k] blk_complete_reqs
     0.00%     0.00%  main     [kernel.kallsyms]  [k] scsi_complete
     0.00%     0.00%  main     [kernel.kallsyms]  [k] scsi_finish_command
     0.00%     0.00%  main     [kernel.kallsyms]  [k] scsi_io_completion
     0.00%     0.00%  main     [kernel.kallsyms]  [k] scsi_end_request
     0.00%     0.00%  main     [kernel.kallsyms]  [k] sg_free_table_chained
     0.00%     0.00%  main     [kernel.kallsyms]  [k] update_load_avg
     0.00%     0.00%  main     [kernel.kallsyms]  [k] local_clock
     0.00%     0.00%  main     [kernel.kallsyms]  [k] rb_next
     0.00%     0.00%  main     [kernel.kallsyms]  [k] __irqentry_text_end
     0.00%     0.00%  main     [kernel.kallsyms]  [k] free_pcppages_bulk
     0.00%     0.00%  main     [kernel.kallsyms]  [k] free_unref_page_commit
     0.00%     0.00%  main     [kernel.kallsyms]  [k] mark_buffer_dirty
     0.00%     0.00%  main     [kernel.kallsyms]  [k] __folio_mark_dirty
     0.00%     0.00%  main     [kernel.kallsyms]  [k] mem_cgroup_css_rstat_flush
     0.00%     0.00%  main     [kernel.kallsyms]  [k] get_partial_node.part.0
     0.00%     0.00%  main     [kernel.kallsyms]  [k] folio_alloc_buffers
     0.00%     0.00%  main     [kernel.kallsyms]  [k] alloc_buffer_head
     0.00%     0.00%  main     [kernel.kallsyms]  [k] kmem_cache_alloc
     0.00%     0.00%  main     [kernel.kallsyms]  [k] ___slab_alloc
     0.00%     0.00%  main     [kernel.kallsyms]  [k] clear_page_erms
     0.00%     0.00%  main     [kernel.kallsyms]  [k] mpage_submit_folio
     0.00%     0.00%  main     [kernel.kallsyms]  [k] ext4_bio_write_folio
     0.00%     0.00%  main     [kernel.kallsyms]  [k] mpage_prepare_extent_to_map
     0.00%     0.00%  main     [kvm]              [k] kvm_guest_state
     0.00%     0.00%  main     [kernel.kallsyms]  [k] perf_instruction_pointer
     0.00%     0.00%  main     [kernel.kallsyms]  [k] xas_store
     0.00%     0.00%  main     [kernel.kallsyms]  [k] xas_create
     0.00%     0.00%  main     [kernel.kallsyms]  [k] page_counter_try_charge
     0.00%     0.00%  main     [kernel.kallsyms]  [k] native_apic_mem_write
     0.00%     0.00%  main     [kernel.kallsyms]  [k] folio_account_dirtied
     0.00%     0.00%  main     [kernel.kallsyms]  [k] filemap_get_entry
     0.00%     0.00%  main     [kernel.kallsyms]  [k] xas_load
     0.00%     0.00%  main     [kernel.kallsyms]  [k] workingset_update_node
     0.00%     0.00%  main     [kernel.kallsyms]  [k] xas_alloc
     0.00%     0.00%  main     [kernel.kallsyms]  [k] free_swap_cache
     0.00%     0.00%  main     [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.00%     0.00%  main     [kernel.kallsyms]  [k] percpu_counter_add_batch
     0.00%     0.00%  main     [kernel.kallsyms]  [k] folio_add_lru
     0.00%     0.00%  main     [kernel.kallsyms]  [k] folio_batch_move_lru
     0.00%     0.00%  main     [kernel.kallsyms]  [k] folio_lruvec_lock_irqsave
     0.00%     0.00%  main     [kernel.kallsyms]  [k] __free_one_page
     0.00%     0.00%  main     [kernel.kallsyms]  [k] __mod_lruvec_state
     0.00%     0.00%  main     [kernel.kallsyms]  [k] submit_bio_noacct
     0.00%     0.00%  main     [kernel.kallsyms]  [k] submit_bio
     0.00%     0.00%  main     [kernel.kallsyms]  [k] mpage_process_folio
     0.00%     0.00%  main     [kernel.kallsyms]  [k] count_memcg_events.constprop.0
     0.00%     0.00%  main     [kernel.kallsyms]  [k] filemap_get_folios_tag
     0.00%     0.00%  main     [kernel.kallsyms]  [k] xas_set_mark
     0.00%     0.00%  main     [kernel.kallsyms]  [k] __xa_set_mark
     0.00%     0.00%  main     [kernel.kallsyms]  [k] __memcg_kmem_charge_page
     0.00%     0.00%  main     [kernel.kallsyms]  [k] __pte_alloc
     0.00%     0.00%  main     [kernel.kallsyms]  [k] pte_alloc_one
     0.00%     0.00%  main     [kernel.kallsyms]  [k] __mod_memcg_lruvec_state
     0.00%     0.00%  main     [kernel.kallsyms]  [k] __mod_node_page_state
     0.00%     0.00%  main     [kernel.kallsyms]  [k] pte_offset_map_nolock
     0.00%     0.00%  main     [kernel.kallsyms]  [k] native_send_call_func_single_ipi
     0.00%     0.00%  main     [kernel.kallsyms]  [k] xas_start
     0.00%     0.00%  main     [kernel.kallsyms]  [k] trigger_load_balance
     0.00%     0.00%  main     [kernel.kallsyms]  [k] nohz_balancer_kick
     0.00%     0.00%  main     [kernel.kallsyms]  [k] smp_call_function_single_async
     0.00%     0.00%  main     [kernel.kallsyms]  [k] generic_exec_single
     0.00%     0.00%  main     [unknown]          [k] 0x00007fcaba0eb08b
     0.00%     0.00%  main     [kernel.kallsyms]  [k] __x64_sys_execve
     0.00%     0.00%  main     [kernel.kallsyms]  [k] do_execveat_common.isra.0
     0.00%     0.00%  main     [kernel.kallsyms]  [k] bprm_execve
     0.00%     0.00%  main     [kernel.kallsyms]  [k] bprm_execve.part.0
     0.00%     0.00%  main     [kernel.kallsyms]  [k] exec_binprm
     0.00%     0.00%  main     [kernel.kallsyms]  [k] search_binary_handler
     0.00%     0.00%  main     [kernel.kallsyms]  [k] load_elf_binary
     0.00%     0.00%  main     [kernel.kallsyms]  [k] vma_interval_tree_insert
     0.00%     0.00%  main     [kernel.kallsyms]  [k] load_elf_interp.constprop.0
     0.00%     0.00%  main     [kernel.kallsyms]  [k] elf_map
     0.00%     0.00%  main     [kernel.kallsyms]  [k] vm_munmap
     0.00%     0.00%  main     [kernel.kallsyms]  [k] __split_vma
     0.00%     0.00%  main     [kernel.kallsyms]  [k] vma_prepare
     0.00%     0.00%  main     [libahci]          [k] ahci_single_level_irq_intr
     0.00%     0.00%  main     [kernel.kallsyms]  [k] filemap_get_folios
     0.00%     0.00%  main     [kernel.kallsyms]  [k] __folio_batch_release
     0.00%     0.00%  main     [kernel.kallsyms]  [k] __common_interrupt
     0.00%     0.00%  main     [kernel.kallsyms]  [k] handle_edge_irq
     0.00%     0.00%  main     [kernel.kallsyms]  [k] handle_irq_event
     0.00%     0.00%  main     [kernel.kallsyms]  [k] ext4_da_get_block_prep
     0.00%     0.00%  main     [kernel.kallsyms]  [k] ext4_da_map_blocks.constprop.0
     0.00%     0.00%  main     [kernel.kallsyms]  [k] ext4_es_lookup_extent
     0.00%     0.00%  main     [kernel.kallsyms]  [k] xas_descend
     0.00%     0.00%  main     [kernel.kallsyms]  [k] ext4_fill_raw_inode
     0.00%     0.00%  main     [kernel.kallsyms]  [k] __mark_inode_dirty
     0.00%     0.00%  main     [kernel.kallsyms]  [k] ext4_dirty_inode
     0.00%     0.00%  main     [kernel.kallsyms]  [k] __ext4_mark_inode_dirty
     0.00%     0.00%  main     [kernel.kallsyms]  [k] ext4_mark_iloc_dirty
     0.00%     0.00%  main     [kernel.kallsyms]  [k] ext4_do_update_inode.isra.0
     0.00%     0.00%  main     [kernel.kallsyms]  [k] wbt_wait
     0.00%     0.00%  main     [kernel.kallsyms]  [k] submit_bio_noacct_nocheck
     0.00%     0.00%  main     [kernel.kallsyms]  [k] __submit_bio
     0.00%     0.00%  main     [kernel.kallsyms]  [k] blk_mq_submit_bio
     0.00%     0.00%  main     [kernel.kallsyms]  [k] blk_mq_get_new_requests
     0.00%     0.00%  main     [kernel.kallsyms]  [k] __rq_qos_throttle
     0.00%     0.00%  main     [kernel.kallsyms]  [k] __folio_start_writeback
     0.00%     0.00%  main     [kernel.kallsyms]  [k] _raw_spin_unlock_irqrestore
     0.00%     0.00%  main     [kernel.kallsyms]  [k] tlb_finish_mmu
     0.00%     0.00%  main     [kernel.kallsyms]  [k] __mod_zone_page_state
     0.00%     0.00%  main     [kernel.kallsyms]  [k] free_unref_page_prepare
     0.00%     0.00%  main     [kernel.kallsyms]  [k] lru_gen_del_folio.constprop.0
     0.00%     0.00%  main     [kernel.kallsyms]  [k] xas_find_marked
     0.00%     0.00%  main     [kernel.kallsyms]  [k] blk_cgroup_congested
     0.00%     0.00%  main     [kernel.kallsyms]  [k] __folio_throttle_swaprate
     0.00%     0.00%  main     [kernel.kallsyms]  [k] flush_signal_handlers
     0.00%     0.00%  main     [kernel.kallsyms]  [k] finish_task_switch.isra.0
     0.00%     0.00%  main     [kernel.kallsyms]  [k] __cond_resched
     0.00%     0.00%  main     [kernel.kallsyms]  [k] __schedule
     0.00%     0.00%  perf-ex  [unknown]          [k] 0x00007fcaba0eb08b
     0.00%     0.00%  perf-ex  [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  perf-ex  [kernel.kallsyms]  [k] do_syscall_64
     0.00%     0.00%  perf-ex  [kernel.kallsyms]  [k] __x64_sys_execve
     0.00%     0.00%  perf-ex  [kernel.kallsyms]  [k] do_execveat_common.isra.0
     0.00%     0.00%  perf-ex  [kernel.kallsyms]  [k] bprm_execve
     0.00%     0.00%  perf-ex  [kernel.kallsyms]  [k] bprm_execve.part.0
     0.00%     0.00%  perf-ex  [kernel.kallsyms]  [k] exec_binprm
     0.00%     0.00%  perf-ex  [kernel.kallsyms]  [k] search_binary_handler
     0.00%     0.00%  perf-ex  [kernel.kallsyms]  [k] load_elf_binary
     0.00%     0.00%  perf-ex  [kernel.kallsyms]  [k] begin_new_exec
     0.00%     0.00%  perf-ex  [kernel.kallsyms]  [k] mutex_lock
     0.00%     0.00%  main     [kernel.kallsyms]  [k] native_write_msr
     0.00%     0.00%  main     [kernel.kallsyms]  [k] __perf_event_task_sched_in
     0.00%     0.00%  main     [kernel.kallsyms]  [k] perf_ctx_enable
     0.00%     0.00%  main     [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%     0.00%  main     [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.00%     0.00%  perf-ex  [kernel.kallsyms]  [k] native_write_msr
     0.00%     0.00%  perf-ex  [kernel.kallsyms]  [k] perf_event_exec
     0.00%     0.00%  perf-ex  [kernel.kallsyms]  [k] perf_event_enable_on_exec
     0.00%     0.00%  perf-ex  [kernel.kallsyms]  [k] ctx_resched
     0.00%     0.00%  perf-ex  [kernel.kallsyms]  [k] perf_ctx_enable
     0.00%     0.00%  perf-ex  [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%     0.00%  perf-ex  [kernel.kallsyms]  [k] intel_pmu_enable_all


# Samples: 33K of event 'cache-misses'
# Event count (approx.): 7769280534
#
# Children      Self  Command  Shared Object         Symbol                                                         
# ........  ........  .......  ....................  ...............................................................
#
    99.81%    99.77%  main     main                  [.] matrixMultiplyIKJ(double*, double*, double*, int, int, int)
            |
            ---matrixMultiplyIKJ(double*, double*, double*, int, int, int)

     0.16%     0.00%  main     [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     0.16%     0.00%  main     [kernel.kallsyms]     [k] do_syscall_64
     0.10%     0.00%  main     libc.so.6             [.] read
     0.10%     0.00%  main     [kernel.kallsyms]     [k] __x64_sys_read
     0.10%     0.00%  main     [kernel.kallsyms]     [k] ksys_read
     0.10%     0.00%  main     [kernel.kallsyms]     [k] vfs_read
     0.10%     0.00%  main     [kernel.kallsyms]     [k] ext4_file_read_iter
     0.10%     0.00%  main     [kernel.kallsyms]     [k] generic_file_read_iter
     0.10%     0.00%  main     [kernel.kallsyms]     [k] filemap_read
     0.10%     0.00%  main     [kernel.kallsyms]     [k] copy_page_to_iter
     0.10%     0.00%  main     [kernel.kallsyms]     [k] _copy_to_iter
     0.09%     0.04%  main     [kernel.kallsyms]     [k] copyout
     0.09%     0.01%  main     [kernel.kallsyms]     [k] __mem_cgroup_charge
     0.08%     0.01%  main     [kernel.kallsyms]     [k] asm_exc_page_fault
     0.07%     0.00%  main     [kernel.kallsyms]     [k] exc_page_fault
     0.07%     0.00%  main     [kernel.kallsyms]     [k] do_user_addr_fault
     0.07%     0.00%  main     [kernel.kallsyms]     [k] handle_mm_fault
     0.07%     0.00%  main     [kernel.kallsyms]     [k] __handle_mm_fault
     0.07%     0.00%  main     [kernel.kallsyms]     [k] handle_pte_fault
     0.07%     0.00%  main     [kernel.kallsyms]     [k] do_anonymous_page
     0.06%     0.01%  main     [kernel.kallsyms]     [k] charge_memcg
     0.05%     0.00%  main     libc.so.6             [.] __GI___writev
     0.05%     0.00%  main     [kernel.kallsyms]     [k] __x64_sys_writev
     0.05%     0.00%  main     [kernel.kallsyms]     [k] do_writev
     0.05%     0.00%  main     [kernel.kallsyms]     [k] vfs_writev
     0.05%     0.00%  main     [kernel.kallsyms]     [k] do_iter_write
     0.05%     0.00%  main     [kernel.kallsyms]     [k] do_iter_readv_writev
     0.05%     0.00%  main     [kernel.kallsyms]     [k] ext4_file_write_iter
     0.05%     0.00%  main     [kernel.kallsyms]     [k] ext4_buffered_write_iter
     0.05%     0.00%  main     [kernel.kallsyms]     [k] generic_perform_write
     0.04%     0.01%  main     [kernel.kallsyms]     [k] asm_sysvec_apic_timer_interrupt
     0.03%     0.00%  main     [kernel.kallsyms]     [k] sysvec_apic_timer_interrupt
     0.03%     0.03%  main     [kernel.kallsyms]     [k] try_charge_memcg
     0.03%     0.00%  main     [unknown]             [k] 0x7ed610a3ec1e5535
     0.03%     0.00%  main     [unknown]             [k] 0x0000000000000017
     0.02%     0.00%  main     [kernel.kallsyms]     [k] ext4_da_write_begin
     0.02%     0.00%  main     libc.so.6             [.] __memset_evex_unaligned_erms
     0.02%     0.00%  main     [kernel.kallsyms]     [k] __filemap_get_folio
     0.02%     0.02%  main     [kernel.kallsyms]     [k] copyin
     0.02%     0.00%  main     [kernel.kallsyms]     [k] copy_page_from_iter_atomic
     0.02%     0.00%  main     [kernel.kallsyms]     [k] filemap_add_folio
     0.02%     0.00%  main     [kernel.kallsyms]     [k] __filemap_add_folio
     0.02%     0.00%  main     [kernel.kallsyms]     [k] __sysvec_apic_timer_interrupt
     0.02%     0.00%  main     [kernel.kallsyms]     [k] hrtimer_interrupt
     0.01%     0.01%  main     [kernel.kallsyms]     [k] perf_adjust_freq_unthr_context
     0.01%     0.00%  main     [kernel.kallsyms]     [k] __hrtimer_run_queues
     0.01%     0.00%  main     [kernel.kallsyms]     [k] tick_sched_timer
     0.01%     0.00%  main     [kernel.kallsyms]     [k] tick_sched_handle
     0.01%     0.00%  main     [kernel.kallsyms]     [k] update_process_times
     0.01%     0.00%  main     [kernel.kallsyms]     [k] scheduler_tick
     0.01%     0.00%  main     [kernel.kallsyms]     [k] perf_event_task_tick
     0.01%     0.01%  main     [kernel.kallsyms]     [k] __count_memcg_events
     0.01%     0.00%  main     [kernel.kallsyms]     [k] exit_to_user_mode_prepare
     0.01%     0.01%  main     [kernel.kallsyms]     [k] cgroup_rstat_updated
     0.01%     0.01%  main     [kernel.kallsyms]     [k] get_mem_cgroup_from_mm
     0.01%     0.00%  main     [kernel.kallsyms]     [k] exit_to_user_mode_loop
     0.01%     0.00%  main     [kernel.kallsyms]     [k] irqentry_exit
     0.01%     0.00%  main     [kernel.kallsyms]     [k] irqentry_exit_to_user_mode
     0.01%     0.01%  main     [kernel.kallsyms]     [k] consume_stock
     0.01%     0.01%  main     [kernel.kallsyms]     [k] native_write_msr
     0.01%     0.00%  main     [kernel.kallsyms]     [k] x86_pmu_disable
     0.01%     0.00%  main     libc.so.6             [.] __munmap
     0.01%     0.00%  main     [kernel.kallsyms]     [k] __x64_sys_munmap
     0.01%     0.00%  main     [kernel.kallsyms]     [k] __vm_munmap
     0.01%     0.00%  main     [kernel.kallsyms]     [k] do_vmi_munmap
     0.01%     0.00%  main     [kernel.kallsyms]     [k] do_vmi_align_munmap
     0.01%     0.00%  main     [kernel.kallsyms]     [k] unmap_region
     0.01%     0.01%  main     [kernel.kallsyms]     [k] __rcu_read_unlock
     0.01%     0.00%  main     [kernel.kallsyms]     [k] irq_exit_rcu
     0.01%     0.00%  main     [kernel.kallsyms]     [k] __irq_exit_rcu
     0.01%     0.00%  main     [kernel.kallsyms]     [k] __do_softirq
     0.01%     0.00%  main     [kernel.kallsyms]     [k] unmap_vmas
     0.01%     0.00%  main     [kernel.kallsyms]     [k] unmap_single_vma
     0.01%     0.00%  main     [kernel.kallsyms]     [k] unmap_page_range
     0.01%     0.00%  main     [kernel.kallsyms]     [k] zap_pmd_range.isra.0
     0.01%     0.01%  main     [kernel.kallsyms]     [k] __rcu_read_lock
     0.01%     0.00%  main     [kernel.kallsyms]     [k] zap_pte_range
     0.00%     0.00%  main     libc.so.6             [.] __close_nocancel
     0.00%     0.00%  main     [kernel.kallsyms]     [k] syscall_exit_to_user_mode
     0.00%     0.00%  main     [kernel.kallsyms]     [k] task_work_run
     0.00%     0.00%  main     [kernel.kallsyms]     [k] ____fput
     0.00%     0.00%  main     [kernel.kallsyms]     [k] __fput
     0.00%     0.00%  main     [kernel.kallsyms]     [k] ext4_release_file
     0.00%     0.00%  main     [kernel.kallsyms]     [k] ext4_alloc_da_blocks
     0.00%     0.00%  main     [kernel.kallsyms]     [k] filemap_flush
     0.00%     0.00%  main     [kernel.kallsyms]     [k] __filemap_fdatawrite_range
     0.00%     0.00%  main     [kernel.kallsyms]     [k] filemap_fdatawrite_wbc
     0.00%     0.00%  main     [kernel.kallsyms]     [k] do_writepages
     0.00%     0.00%  main     [kernel.kallsyms]     [k] ext4_writepages
     0.00%     0.00%  main     [kernel.kallsyms]     [k] ext4_do_writepages
     0.00%     0.00%  main     [kernel.kallsyms]     [k] __alloc_pages
     0.00%     0.00%  main     [kernel.kallsyms]     [k] get_page_from_freelist
     0.00%     0.00%  main     [kernel.kallsyms]     [k] tlb_batch_pages_flush
     0.00%     0.00%  main     [kernel.kallsyms]     [k] vma_alloc_folio
     0.00%     0.00%  main     [kernel.kallsyms]     [k] __folio_alloc
     0.00%     0.00%  main     [kernel.kallsyms]     [k] rmqueue_bulk
     0.00%     0.00%  main     [kernel.kallsyms]     [k] rmqueue
     0.00%     0.00%  main     [kernel.kallsyms]     [k] __rmqueue_pcplist
     0.00%     0.00%  main     [kernel.kallsyms]     [k] free_pages_and_swap_cache
